Order_ID,Date,Year,Month,Month_Num,Quarter,Day_of_Week,Category,Product,Unit_Price,Quantity,Total_Sales,Customer_ID,Region,Age_Group,Gender,Payment_Method,Shipping_Method
ORD1182,2023-01-06,2023,January,1,Q1,Friday,Clothing,Dress,142.12,3,426.36,CUST0320,Central,36-45,Other,Credit Card,Standard
ORD1183,2023-01-06,2023,January,1,Q1,Friday,Electronics,Wireless Headphones,1140.83,2,2281.66,CUST0334,South,56+,Female,Credit Card,Express
ORD1184,2023-01-06,2023,January,1,Q1,Friday,Books,Self-Help Book,29.26,1,29.26,CUST0413,West,36-45,Female,Credit Card,Next Day
ORD1185,2023-01-06,2023,January,1,Q1,Friday,Electronics,Smart Watch,555.55,1,555.55,CUST0175,Central,26-35,Female,Debit Card,Next Day
ORD1186,2023-01-06,2023,January,1,Q1,Friday,Home & Garden,Garden Tools,56.61,3,169.83,CUST0055,East,26-35,Female,Credit Card,Express
ORD1187,2023-01-06,2023,January,1,Q1,Friday,Sports,Dumbbells,91.92,2,183.84,CUST0443,Central,46-55,Male,PayPal,Express
ORD1188,2023-01-06,2023,January,1,Q1,Friday,Books,Self-Help Book,15.7,3,47.1,CUST0240,West,36-45,Female,Credit Card,Standard
ORD1189,2023-01-06,2023,January,1,Q1,Friday,Sports,Bicycle,242.18,3,726.54,CUST0181,North,18-25,Female,Gift Card,Next Day
ORD1190,2023-01-06,2023,January,1,Q1,Friday,Sports,Running Shoes,279.93,2,559.86,CUST0069,East,36-45,Female,Debit Card,Standard
ORD1191,2023-01-06,2023,January,1,Q1,Friday,Sports,Yoga Mat,295.88,3,887.64,CUST0148,North,46-55,Other,Gift Card,Next Day
ORD1192,2023-01-06,2023,January,1,Q1,Friday,Home & Garden,Lamp,210.51,1,210.51,CUST0202,East,36-45,Other,Debit Card,Standard
ORD1193,2023-01-06,2023,January,1,Q1,Friday,Clothing,Dress,83.73,1,83.73,CUST0020,South,36-45,Female,Gift Card,Standard
ORD1194,2023-01-06,2023,January,1,Q1,Friday,Books,Science Book,14.19,6,85.14,CUST0084,West,56+,Other,Debit Card,Next Day
ORD1195,2023-01-06,2023,January,1,Q1,Friday,Home & Garden,Lamp,251.92,3,755.76,CUST0289,East,46-55,Male,Debit Card,Express
ORD1196,2023-01-06,2023,January,1,Q1,Friday,Electronics,Tablet,721.26,3,2163.78,CUST0447,North,56+,Female,Debit Card,Next Day
ORD1197,2023-01-06,2023,January,1,Q1,Friday,Books,Science Book,16.83,2,33.66,CUST0088,Central,56+,Female,PayPal,Next Day
ORD1198,2023-01-06,2023,January,1,Q1,Friday,Clothing,T-Shirt,92.3,1,92.3,CUST0010,West,36-45,Female,PayPal,Express
ORD1199,2023-01-06,2023,January,1,Q1,Friday,Clothing,Sneakers,82.75,2,165.5,CUST0447,North,26-35,Other,PayPal,Next Day
ORD1200,2023-01-06,2023,January,1,Q1,Friday,Home & Garden,Garden Tools,167.13,1,167.13,CUST0236,Central,36-45,Other,Debit Card,Next Day
ORD1201,2023-01-06,2023,January,1,Q1,Friday,Home & Garden,Lamp,155.57,6,933.42,CUST0286,East,26-35,Female,Debit Card,Next Day
ORD1202,2023-01-06,2023,January,1,Q1,Friday,Clothing,Sneakers,57.8,3,173.4,CUST0141,East,18-25,Other,Gift Card,Express
ORD1203,2023-01-06,2023,January,1,Q1,Friday,Home & Garden,Vacuum Cleaner,101.33,3,303.99,CUST0041,East,46-55,Other,Debit Card,Next Day
ORD1204,2023-01-06,2023,January,1,Q1,Friday,Sports,Dumbbells,120.98,3,362.94,CUST0357,East,26-35,Male,PayPal,Standard
ORD1205,2023-01-06,2023,January,1,Q1,Friday,Electronics,Bluetooth Speaker,309.52,1,309.52,CUST0212,East,46-55,Male,PayPal,Standard
ORD1206,2023-01-06,2023,January,1,Q1,Friday,Books,Cookbook,22.21,7,155.47,CUST0245,South,36-45,Female,Debit Card,Next Day
ORD1207,2023-01-06,2023,January,1,Q1,Friday,Electronics,Wireless Headphones,800.14,3,2400.42,CUST0371,North,26-35,Female,PayPal,Standard
ORD1208,2023-01-06,2023,January,1,Q1,Friday,Sports,Fitness Tracker,113.5,2,227.0,CUST0449,North,18-25,Female,Credit Card,Express
ORD1209,2023-01-06,2023,January,1,Q1,Friday,Home & Garden,Garden Tools,296.95,2,593.9,CUST0456,South,56+,Female,Debit Card,Standard
ORD1210,2023-01-06,2023,January,1,Q1,Friday,Electronics,Laptop,236.87,2,473.74,CUST0368,South,18-25,Other,Debit Card,Express
ORD1211,2023-01-06,2023,January,1,Q1,Friday,Books,Cookbook,15.26,7,106.82,CUST0424,West,56+,Female,Credit Card,Express
ORD1212,2023-01-06,2023,January,1,Q1,Friday,Electronics,Smart Watch,1178.94,1,1178.94,CUST0004,East,46-55,Male,Gift Card,Express
ORD1213,2023-01-06,2023,January,1,Q1,Friday,Home & Garden,Bed Sheets,183.09,2,366.18,CUST0335,East,26-35,Male,Credit Card,Express
ORD1214,2023-01-06,2023,January,1,Q1,Friday,Home & Garden,Vacuum Cleaner,133.52,3,400.56,CUST0395,East,18-25,Other,Debit Card,Express
ORD1215,2023-01-06,2023,January,1,Q1,Friday,Books,Cookbook,16.57,1,16.57,CUST0233,Central,36-45,Female,Gift Card,Next Day
ORD1216,2023-01-07,2023,January,1,Q1,Saturday,Clothing,Jeans,106.85,1,106.85,CUST0270,West,56+,Other,Debit Card,Standard
ORD1217,2023-01-07,2023,January,1,Q1,Saturday,Books,Fiction Novel,11.85,3,35.55,CUST0104,Central,56+,Male,PayPal,Express
ORD1218,2023-01-07,2023,January,1,Q1,Saturday,Books,Biography,13.49,3,40.47,CUST0251,North,56+,Female,Credit Card,Express
ORD1219,2023-01-07,2023,January,1,Q1,Saturday,Clothing,Dress,71.08,3,213.24,CUST0237,East,18-25,Female,Debit Card,Standard
ORD1220,2023-01-07,2023,January,1,Q1,Saturday,Clothing,Dress,24.86,3,74.58,CUST0033,Central,18-25,Male,Gift Card,Standard
ORD1221,2023-01-07,2023,January,1,Q1,Saturday,Home & Garden,Garden Tools,70.39,3,211.17,CUST0374,West,36-45,Female,Gift Card,Express
ORD1222,2023-01-07,2023,January,1,Q1,Saturday,Sports,Yoga Mat,349.3,3,1047.9,CUST0069,East,18-25,Male,Gift Card,Next Day
ORD1223,2023-01-07,2023,January,1,Q1,Saturday,Clothing,Jeans,127.7,2,255.4,CUST0238,Central,46-55,Other,Gift Card,Standard
ORD1224,2023-01-07,2023,January,1,Q1,Saturday,Clothing,Sneakers,61.73,3,185.19,CUST0392,North,18-25,Other,Gift Card,Next Day
ORD1225,2023-01-07,2023,January,1,Q1,Saturday,Electronics,Smart Watch,286.99,1,286.99,CUST0229,Central,18-25,Male,Credit Card,Express
ORD1226,2023-01-07,2023,January,1,Q1,Saturday,Sports,Dumbbells,281.39,1,281.39,CUST0072,Central,36-45,Male,Debit Card,Next Day
ORD1227,2023-01-07,2023,January,1,Q1,Saturday,Books,Self-Help Book,17.11,8,136.88,CUST0114,West,36-45,Female,Credit Card,Next Day
ORD1228,2023-01-07,2023,January,1,Q1,Saturday,Books,Cookbook,28.78,2,57.56,CUST0025,East,46-55,Other,Debit Card,Next Day
ORD1229,2023-01-07,2023,January,1,Q1,Saturday,Sports,Fitness Tracker,95.88,3,287.64,CUST0243,South,26-35,Female,PayPal,Express
ORD1230,2023-01-07,2023,January,1,Q1,Saturday,Electronics,Bluetooth Speaker,524.58,3,1573.74,CUST0069,West,26-35,Female,PayPal,Express
ORD1231,2023-01-07,2023,January,1,Q1,Saturday,Electronics,Tablet,1024.2,3,3072.6,CUST0425,South,18-25,Female,Gift Card,Next Day
ORD1232,2023-01-07,2023,January,1,Q1,Saturday,Books,Science Book,11.19,3,33.57,CUST0371,Central,26-35,Female,PayPal,Express
ORD1233,2023-01-07,2023,January,1,Q1,Saturday,Home & Garden,Coffee Maker,79.31,3,237.93,CUST0061,West,26-35,Other,PayPal,Express
ORD1234,2023-01-07,2023,January,1,Q1,Saturday,Clothing,Dress,58.42,2,116.84,CUST0274,East,36-45,Female,Debit Card,Next Day
ORD1235,2023-01-07,2023,January,1,Q1,Saturday,Sports,Fitness Tracker,71.84,7,502.88,CUST0390,East,26-35,Female,Debit Card,Express
ORD1236,2023-01-07,2023,January,1,Q1,Saturday,Electronics,Bluetooth Speaker,1043.7,1,1043.7,CUST0134,Central,56+,Other,Gift Card,Express
ORD1237,2023-01-07,2023,January,1,Q1,Saturday,Clothing,Jeans,59.53,1,59.53,CUST0256,Central,36-45,Female,Gift Card,Next Day
ORD1238,2023-01-07,2023,January,1,Q1,Saturday,Sports,Fitness Tracker,104.91,1,104.91,CUST0072,Central,46-55,Male,Credit Card,Next Day
ORD1239,2023-01-07,2023,January,1,Q1,Saturday,Electronics,Wireless Headphones,1136.97,1,1136.97,CUST0212,South,26-35,Male,PayPal,Standard
ORD1240,2023-01-07,2023,January,1,Q1,Saturday,Clothing,Dress,76.56,3,229.68,CUST0342,Central,46-55,Other,Gift Card,Standard
ORD1241,2023-01-07,2023,January,1,Q1,Saturday,Electronics,Bluetooth Speaker,684.39,3,2053.17,CUST0370,East,56+,Female,Credit Card,Next Day
ORD1242,2023-01-07,2023,January,1,Q1,Saturday,Sports,Dumbbells,75.83,1,75.83,CUST0124,South,56+,Other,Debit Card,Express
ORD1243,2023-01-07,2023,January,1,Q1,Saturday,Home & Garden,Garden Tools,42.13,7,294.91,CUST0290,South,26-35,Female,Credit Card,Next Day
ORD1244,2023-01-07,2023,January,1,Q1,Saturday,Electronics,Wireless Headphones,516.07,2,1032.14,CUST0029,North,26-35,Male,Gift Card,Express
ORD1245,2023-01-07,2023,January,1,Q1,Saturday,Home & Garden,Lamp,293.65,8,2349.2,CUST0471,North,26-35,Male,Gift Card,Express
ORD1246,2023-01-07,2023,January,1,Q1,Saturday,Electronics,Wireless Headphones,837.09,3,2511.27,CUST0289,North,26-35,Female,Credit Card,Standard
ORD1247,2023-01-07,2023,January,1,Q1,Saturday,Books,Cookbook,32.57,2,65.14,CUST0476,North,36-45,Male,PayPal,Next Day
ORD1248,2023-01-07,2023,January,1,Q1,Saturday,Sports,Bicycle,182.57,1,182.57,CUST0405,North,56+,Other,Debit Card,Standard
ORD1249,2023-01-07,2023,January,1,Q1,Saturday,Electronics,Tablet,316.97,3,950.91,CUST0394,Central,56+,Female,Debit Card,Standard
ORD1250,2023-01-07,2023,January,1,Q1,Saturday,Home & Garden,Garden Tools,157.37,2,314.74,CUST0222,South,56+,Other,Gift Card,Standard
ORD1251,2023-01-07,2023,January,1,Q1,Saturday,Books,Self-Help Book,33.94,1,33.94,CUST0138,South,46-55,Other,PayPal,Next Day
ORD1252,2023-01-07,2023,January,1,Q1,Saturday,Sports,Running Shoes,196.33,2,392.66,CUST0228,East,36-45,Male,PayPal,Standard
ORD1253,2023-01-07,2023,January,1,Q1,Saturday,Clothing,Sneakers,75.59,2,151.18,CUST0053,North,18-25,Female,Credit Card,Next Day
ORD1254,2023-01-07,2023,January,1,Q1,Saturday,Books,Self-Help Book,35.91,2,71.82,CUST0199,North,56+,Male,PayPal,Next Day
ORD1255,2023-01-07,2023,January,1,Q1,Saturday,Sports,Dumbbells,90.95,2,181.9,CUST0075,North,26-35,Female,Debit Card,Express
ORD1256,2023-01-07,2023,January,1,Q1,Saturday,Home & Garden,Garden Tools,239.15,1,239.15,CUST0370,West,56+,Other,PayPal,Express
ORD1257,2023-01-07,2023,January,1,Q1,Saturday,Electronics,Smart Watch,400.36,6,2402.16,CUST0431,Central,46-55,Female,Gift Card,Express
ORD1258,2023-01-07,2023,January,1,Q1,Saturday,Sports,Bicycle,89.66,3,268.98,CUST0103,West,36-45,Male,Gift Card,Express
ORD1259,2023-01-07,2023,January,1,Q1,Saturday,Home & Garden,Garden Tools,290.97,2,581.94,CUST0193,East,46-55,Female,Credit Card,Next Day
ORD1260,2023-01-07,2023,January,1,Q1,Saturday,Clothing,Dress,149.63,3,448.89,CUST0014,West,26-35,Female,Debit Card,Next Day
ORD1261,2023-01-08,2023,January,1,Q1,Sunday,Sports,Fitness Tracker,91.11,2,182.22,CUST0338,South,46-55,Female,Credit Card,Express
ORD1262,2023-01-08,2023,January,1,Q1,Sunday,Books,Biography,27.47,3,82.41,CUST0215,Central,18-25,Female,Credit Card,Standard
ORD1263,2023-01-08,2023,January,1,Q1,Sunday,Clothing,Jacket,37.46,3,112.38,CUST0331,West,36-45,Female,Credit Card,Standard
ORD1264,2023-01-08,2023,January,1,Q1,Sunday,Electronics,Laptop,305.3,3,915.9,CUST0298,Central,26-35,Female,Debit Card,Express
ORD1265,2023-01-08,2023,January,1,Q1,Sunday,Sports,Bicycle,352.96,1,352.96,CUST0248,North,36-45,Female,Credit Card,Standard
ORD1266,2023-01-08,2023,January,1,Q1,Sunday,Clothing,Jacket,57.11,1,57.11,CUST0267,West,36-45,Female,Credit Card,Express
ORD1267,2023-01-08,2023,January,1,Q1,Sunday,Sports,Running Shoes,56.91,3,170.73,CUST0059,North,36-45,Other,Credit Card,Next Day
ORD1268,2023-01-08,2023,January,1,Q1,Sunday,Clothing,Jeans,84.66,2,169.32,CUST0287,West,46-55,Male,Gift Card,Next Day
ORD1269,2023-01-08,2023,January,1,Q1,Sunday,Clothing,Jeans,101.46,1,101.46,CUST0378,Central,26-35,Female,Gift Card,Express
ORD1270,2023-01-08,2023,January,1,Q1,Sunday,Electronics,Smart Watch,286.65,1,286.65,CUST0296,North,56+,Male,Debit Card,Express
ORD1271,2023-01-08,2023,January,1,Q1,Sunday,Clothing,Sneakers,30.38,2,60.76,CUST0271,East,56+,Female,Gift Card,Next Day
ORD1272,2023-01-08,2023,January,1,Q1,Sunday,Electronics,Laptop,454.78,1,454.78,CUST0417,East,56+,Other,Credit Card,Next Day
ORD1273,2023-01-08,2023,January,1,Q1,Sunday,Clothing,Jacket,30.91,1,30.91,CUST0192,South,56+,Female,Gift Card,Next Day
ORD1274,2023-01-08,2023,January,1,Q1,Sunday,Clothing,Dress,66.8,3,200.4,CUST0276,South,56+,Male,Gift Card,Express
ORD1275,2023-01-08,2023,January,1,Q1,Sunday,Clothing,Jeans,57.47,1,57.47,CUST0444,East,18-25,Female,PayPal,Standard
ORD1276,2023-01-08,2023,January,1,Q1,Sunday,Sports,Bicycle,265.08,3,795.24,CUST0252,West,46-55,Female,PayPal,Standard
ORD1277,2023-01-08,2023,January,1,Q1,Sunday,Books,Fiction Novel,33.88,1,33.88,CUST0141,South,56+,Female,PayPal,Express
ORD1278,2023-01-08,2023,January,1,Q1,Sunday,Books,Biography,26.49,1,26.49,CUST0138,Central,36-45,Other,Credit Card,Next Day
ORD1279,2023-01-08,2023,January,1,Q1,Sunday,Sports,Bicycle,128.81,3,386.43,CUST0425,South,36-45,Male,Gift Card,Express
ORD1280,2023-01-08,2023,January,1,Q1,Sunday,Home & Garden,Coffee Maker,142.94,5,714.7,CUST0108,Central,36-45,Other,Gift Card,Standard
ORD1281,2023-01-08,2023,January,1,Q1,Sunday,Books,Cookbook,33.55,1,33.55,CUST0292,East,56+,Female,PayPal,Express
ORD1282,2023-01-08,2023,January,1,Q1,Sunday,Home & Garden,Bed Sheets,180.37,8,1442.96,CUST0461,North,26-35,Female,Credit Card,Express
ORD1283,2023-01-09,2023,January,1,Q1,Monday,Clothing,Jeans,48.71,1,48.71,CUST0390,West,46-55,Male,Debit Card,Next Day
ORD1284,2023-01-09,2023,January,1,Q1,Monday,Sports,Fitness Tracker,239.7,1,239.7,CUST0207,Central,36-45,Other,Debit Card,Express
ORD1285,2023-01-09,2023,January,1,Q1,Monday,Sports,Running Shoes,301.43,4,1205.72,CUST0375,West,36-45,Male,Gift Card,Standard
ORD1286,2023-01-09,2023,January,1,Q1,Monday,Sports,Dumbbells,259.99,2,519.98,CUST0173,Central,56+,Male,Gift Card,Express
ORD1287,2023-01-09,2023,January,1,Q1,Monday,Electronics,Wireless Headphones,164.51,2,329.02,CUST0009,North,26-35,Female,Gift Card,Standard
ORD1288,2023-01-09,2023,January,1,Q1,Monday,Sports,Dumbbells,497.95,6,2987.7,CUST0082,East,18-25,Other,Debit Card,Express
ORD1289,2023-01-09,2023,January,1,Q1,Monday,Electronics,Laptop,814.19,1,814.19,CUST0203,East,26-35,Female,Credit Card,Next Day
ORD1290,2023-01-09,2023,January,1,Q1,Monday,Electronics,Wireless Headphones,295.43,3,886.29,CUST0116,Central,46-55,Male,Credit Card,Next Day
ORD1291,2023-01-09,2023,January,1,Q1,Monday,Home & Garden,Coffee Maker,296.68,1,296.68,CUST0245,North,26-35,Female,Credit Card,Next Day
ORD1292,2023-01-09,2023,January,1,Q1,Monday,Electronics,Wireless Headphones,410.35,5,2051.75,CUST0196,South,26-35,Male,Credit Card,Next Day
ORD1293,2023-01-09,2023,January,1,Q1,Monday,Clothing,Sneakers,62.41,3,187.23,CUST0078,West,56+,Other,Gift Card,Standard
ORD1294,2023-01-09,2023,January,1,Q1,Monday,Electronics,Wireless Headphones,211.02,3,633.06,CUST0197,East,46-55,Female,PayPal,Standard
ORD1295,2023-01-09,2023,January,1,Q1,Monday,Home & Garden,Coffee Maker,89.49,3,268.47,CUST0312,East,18-25,Other,Debit Card,Standard
ORD1296,2023-01-09,2023,January,1,Q1,Monday,Books,Science Book,25.29,2,50.58,CUST0331,North,26-35,Female,Gift Card,Standard
ORD1297,2023-01-09,2023,January,1,Q1,Monday,Clothing,Sneakers,101.14,1,101.14,CUST0185,East,26-35,Female,Gift Card,Express
ORD1298,2023-01-09,2023,January,1,Q1,Monday,Books,Cookbook,32.88,4,131.52,CUST0009,Central,18-25,Male,Debit Card,Standard
ORD1299,2023-01-09,2023,January,1,Q1,Monday,Electronics,Wireless Headphones,1140.98,2,2281.96,CUST0322,Central,46-55,Female,Gift Card,Standard
ORD1300,2023-01-09,2023,January,1,Q1,Monday,Books,Science Book,28.48,2,56.96,CUST0041,Central,26-35,Male,Debit Card,Express
ORD1301,2023-01-09,2023,January,1,Q1,Monday,Books,Fiction Novel,19.31,1,19.31,CUST0030,South,18-25,Female,Credit Card,Express
ORD1302,2023-01-09,2023,January,1,Q1,Monday,Books,Science Book,11.65,3,34.95,CUST0380,South,18-25,Male,PayPal,Next Day
ORD1303,2023-01-09,2023,January,1,Q1,Monday,Electronics,Smart Watch,620.87,3,1862.61,CUST0401,East,26-35,Female,PayPal,Next Day
ORD1304,2023-01-09,2023,January,1,Q1,Monday,Home & Garden,Coffee Maker,236.0,2,472.0,CUST0140,Central,18-25,Female,Credit Card,Express
ORD1305,2023-01-09,2023,January,1,Q1,Monday,Sports,Bicycle,196.06,3,588.18,CUST0086,East,26-35,Female,Credit Card,Next Day
ORD1306,2023-01-09,2023,January,1,Q1,Monday,Electronics,Smart Watch,901.9,1,901.9,CUST0126,North,46-55,Female,Gift Card,Standard
ORD1307,2023-01-09,2023,January,1,Q1,Monday,Clothing,T-Shirt,89.64,7,627.48,CUST0115,East,26-35,Female,Debit Card,Express
ORD1308,2023-01-09,2023,January,1,Q1,Monday,Electronics,Bluetooth Speaker,478.73,1,478.73,CUST0092,South,56+,Male,Gift Card,Standard
ORD1309,2023-01-09,2023,January,1,Q1,Monday,Sports,Running Shoes,392.43,1,392.43,CUST0284,West,18-25,Female,PayPal,Express
ORD1310,2023-01-09,2023,January,1,Q1,Monday,Books,Self-Help Book,32.19,2,64.38,CUST0303,West,26-35,Other,PayPal,Standard
ORD1311,2023-01-09,2023,January,1,Q1,Monday,Electronics,Tablet,77.5,3,232.5,CUST0430,North,36-45,Male,Gift Card,Next Day
ORD1312,2023-01-09,2023,January,1,Q1,Monday,Home & Garden,Coffee Maker,77.45,7,542.15,CUST0252,North,26-35,Other,Debit Card,Standard
ORD1313,2023-01-09,2023,January,1,Q1,Monday,Electronics,Smart Watch,1081.88,3,3245.64,CUST0459,East,46-55,Other,Credit Card,Next Day
ORD1314,2023-01-09,2023,January,1,Q1,Monday,Electronics,Bluetooth Speaker,203.54,1,203.54,CUST0304,Central,18-25,Female,PayPal,Standard
ORD1315,2023-01-09,2023,January,1,Q1,Monday,Home & Garden,Bed Sheets,258.26,7,1807.82,CUST0359,East,36-45,Female,Debit Card,Standard
ORD1316,2023-01-09,2023,January,1,Q1,Monday,Electronics,Smart Watch,206.53,1,206.53,CUST0080,North,26-35,Female,Gift Card,Express
ORD1317,2023-01-09,2023,January,1,Q1,Monday,Sports,Yoga Mat,279.56,5,1397.8,CUST0232,East,46-55,Female,Credit Card,Standard
ORD1318,2023-01-09,2023,January,1,Q1,Monday,Clothing,Jacket,126.56,1,126.56,CUST0111,East,26-35,Male,PayPal,Express
ORD1319,2023-01-09,2023,January,1,Q1,Monday,Sports,Bicycle,48.25,1,48.25,CUST0016,West,46-55,Other,PayPal,Standard
ORD1320,2023-01-09,2023,January,1,Q1,Monday,Sports,Yoga Mat,406.85,1,406.85,CUST0032,South,26-35,Male,Gift Card,Express
ORD1321,2023-01-09,2023,January,1,Q1,Monday,Electronics,Bluetooth Speaker,724.04,4,2896.16,CUST0012,North,26-35,Other,Gift Card,Standard
ORD1322,2023-01-09,2023,January,1,Q1,Monday,Electronics,Laptop,190.91,4,763.64,CUST0087,Central,46-55,Other,Gift Card,Express
ORD1323,2023-01-10,2023,January,1,Q1,Tuesday,Sports,Fitness Tracker,107.08,1,107.08,CUST0141,East,46-55,Male,Credit Card,Next Day
ORD1324,2023-01-10,2023,January,1,Q1,Tuesday,Books,Science Book,17.37,2,34.74,CUST0452,Central,46-55,Male,Credit Card,Express
ORD1325,2023-01-10,2023,January,1,Q1,Tuesday,Sports,Dumbbells,224.14,3,672.42,CUST0128,Central,18-25,Female,Debit Card,Express
ORD1326,2023-01-10,2023,January,1,Q1,Tuesday,Books,Biography,20.32,2,40.64,CUST0199,East,26-35,Male,Debit Card,Next Day
ORD1327,2023-01-10,2023,January,1,Q1,Tuesday,Clothing,T-Shirt,135.93,1,135.93,CUST0415,West,56+,Female,PayPal,Standard
ORD1328,2023-01-10,2023,January,1,Q1,Tuesday,Electronics,Smart Watch,805.39,3,2416.17,CUST0029,South,56+,Female,Debit Card,Standard
ORD1329,2023-01-10,2023,January,1,Q1,Tuesday,Clothing,Jeans,94.99,3,284.97,CUST0184,Central,18-25,Other,Debit Card,Next Day
ORD1330,2023-01-10,2023,January,1,Q1,Tuesday,Books,Cookbook,26.89,2,53.78,CUST0278,East,26-35,Female,Credit Card,Standard
ORD1331,2023-01-10,2023,January,1,Q1,Tuesday,Electronics,Smart Watch,741.91,2,1483.82,CUST0001,East,56+,Male,PayPal,Express
ORD1332,2023-01-10,2023,January,1,Q1,Tuesday,Clothing,Jacket,23.04,3,69.12,CUST0470,South,18-25,Other,Debit Card,Standard
ORD1333,2023-01-10,2023,January,1,Q1,Tuesday,Home & Garden,Garden Tools,184.08,2,368.16,CUST0070,South,46-55,Other,Gift Card,Next Day
ORD1334,2023-01-10,2023,January,1,Q1,Tuesday,Home & Garden,Vacuum Cleaner,218.01,3,654.03,CUST0403,East,26-35,Other,PayPal,Express
ORD1335,2023-01-10,2023,January,1,Q1,Tuesday,Home & Garden,Bed Sheets,55.66,3,166.98,CUST0486,Central,46-55,Other,Credit Card,Standard
ORD1336,2023-01-10,2023,January,1,Q1,Tuesday,Books,Self-Help Book,37.63,5,188.15,CUST0328,Central,18-25,Female,PayPal,Express
ORD1337,2023-01-10,2023,January,1,Q1,Tuesday,Electronics,Smart Watch,448.83,3,1346.49,CUST0454,North,36-45,Female,Credit Card,Express
ORD1338,2023-01-10,2023,January,1,Q1,Tuesday,Clothing,Jeans,108.58,1,108.58,CUST0369,North,18-25,Female,Gift Card,Next Day
ORD1339,2023-01-10,2023,January,1,Q1,Tuesday,Sports,Dumbbells,445.16,2,890.32,CUST0180,Central,46-55,Male,Gift Card,Next Day
ORD1340,2023-01-10,2023,January,1,Q1,Tuesday,Clothing,Jeans,75.92,1,75.92,CUST0151,North,36-45,Female,Credit Card,Standard
ORD1341,2023-01-10,2023,January,1,Q1,Tuesday,Home & Garden,Vacuum Cleaner,268.62,1,268.62,CUST0281,North,36-45,Other,Gift Card,Next Day
ORD1342,2023-01-10,2023,January,1,Q1,Tuesday,Electronics,Tablet,1133.81,2,2267.62,CUST0081,North,18-25,Female,PayPal,Standard
ORD1343,2023-01-11,2023,January,1,Q1,Wednesday,Books,Science Book,17.96,1,17.96,CUST0050,North,46-55,Other,Gift Card,Standard
ORD1344,2023-01-11,2023,January,1,Q1,Wednesday,Electronics,Laptop,54.39,3,163.17,CUST0321,Central,46-55,Male,Credit Card,Standard
ORD1345,2023-01-11,2023,January,1,Q1,Wednesday,Clothing,Jeans,101.16,7,708.12,CUST0433,North,36-45,Female,Gift Card,Express
ORD1346,2023-01-11,2023,January,1,Q1,Wednesday,Home & Garden,Coffee Maker,199.72,2,399.44,CUST0454,West,36-45,Male,Gift Card,Standard
ORD1347,2023-01-11,2023,January,1,Q1,Wednesday,Home & Garden,Garden Tools,150.22,2,300.44,CUST0289,North,26-35,Other,Credit Card,Standard
ORD1348,2023-01-11,2023,January,1,Q1,Wednesday,Home & Garden,Lamp,135.92,1,135.92,CUST0284,North,46-55,Other,Gift Card,Next Day
ORD1349,2023-01-11,2023,January,1,Q1,Wednesday,Sports,Bicycle,443.79,1,443.79,CUST0203,North,56+,Other,PayPal,Standard
ORD1350,2023-01-11,2023,January,1,Q1,Wednesday,Sports,Dumbbells,475.8,1,475.8,CUST0414,South,26-35,Male,Gift Card,Standard
ORD1351,2023-01-11,2023,January,1,Q1,Wednesday,Sports,Dumbbells,498.7,3,1496.1,CUST0133,East,18-25,Male,Gift Card,Next Day
ORD1352,2023-01-11,2023,January,1,Q1,Wednesday,Sports,Bicycle,179.91,2,359.82,CUST0470,North,56+,Other,Gift Card,Standard
ORD1353,2023-01-11,2023,January,1,Q1,Wednesday,Sports,Dumbbells,95.39,1,95.39,CUST0474,North,56+,Male,Debit Card,Next Day
ORD1354,2023-01-11,2023,January,1,Q1,Wednesday,Home & Garden,Garden Tools,93.96,3,281.88,CUST0312,West,18-25,Male,Debit Card,Express
